日付,曜日,時刻,客数,datetime
2025-03-30,日,22:00:00,102.0,2025-03-30 22:00:00
2025-03-31,月,22:00:00,84.0,2025-03-31 22:00:00
2025-04-01,火,22:00:00,74.0,2025-04-01 22:00:00
2025-04-02,水,22:00:00,,2025-04-02 22:00:00
2025-04-03,木,22:00:00,88.0,2025-04-03 22:00:00
2025-04-04,金,22:00:00,99.0,2025-04-04 22:00:00
2025-04-05,土,22:00:00,108.0,2025-04-05 22:00:00
2025-04-06,日,22:00:00,79.0,2025-04-06 22:00:00
2025-04-07,月,22:00:00,155.0,2025-04-07 22:00:00
2025-04-09,水,22:00:00,127.0,2025-04-09 22:00:00
2025-04-10,木,22:00:00,84.0,2025-04-10 22:00:00
2025-04-11,金,22:00:00,127.0,2025-04-11 22:00:00
2025-04-12,土,22:00:00,145.0,2025-04-12 22:00:00
2025-04-13,日,22:00:00,80.0,2025-04-13 22:00:00
2025-04-14,月,22:00:00,88.0,2025-04-14 22:00:00
2025-04-15,火,22:00:00,320.0,2025-04-15 22:00:00
2025-04-16,水,22:00:00,90.0,2025-04-16 22:00:00
2025-04-17,木,22:00:00,77.0,2025-04-17 22:00:00
2025-04-18,金,22:00:00,94.0,2025-04-18 22:00:00
2025-04-19,土,22:00:00,114.0,2025-04-19 22:00:00
2025-04-20,日,22:00:00,102.0,2025-04-20 22:00:00
2025-04-21,月,22:00:00,101.0,2025-04-21 22:00:00
2025-04-23,水,22:00:00,134.0,2025-04-23 22:00:00
2025-04-24,木,22:00:00,105.0,2025-04-24 22:00:00
2025-04-25,金,22:00:00,138.0,2025-04-25 22:00:00
2025-04-26,土,22:00:00,126.0,2025-04-26 22:00:00
2025-04-27,日,22:00:00,83.0,2025-04-27 22:00:00
2025-04-28,月,22:00:00,107.0,2025-04-28 22:00:00
2025-04-29,火,22:00:00,86.0,2025-04-29 22:00:00
2025-04-30,水,22:00:00,88.0,2025-04-30 22:00:00
2025-05-01,木,22:00:00,119.0,2025-05-01 22:00:00
2025-05-02,金,22:00:00,128.0,2025-05-02 22:00:00
2025-05-03,土,22:00:00,111.0,2025-05-03 22:00:00
2025-05-04,日,22:00:00,100.0,2025-05-04 22:00:00
2025-05-05,月,22:00:00,119.0,2025-05-05 22:00:00
2025-05-06,火,22:00:00,96.0,2025-05-06 22:00:00
2025-05-08,木,22:00:00,126.0,2025-05-08 22:00:00
2025-05-09,金,22:00:00,106.0,2025-05-09 22:00:00
2025-05-10,土,22:00:00,131.0,2025-05-10 22:00:00
2025-05-11,日,22:00:00,84.0,2025-05-11 22:00:00
2025-05-12,月,22:00:00,111.0,2025-05-12 22:00:00
2025-05-13,火,22:00:00,66.0,2025-05-13 22:00:00
2025-05-14,水,22:00:00,73.0,2025-05-14 22:00:00
2025-05-15,木,22:00:00,136.0,2025-05-15 22:00:00
2025-05-16,金,22:00:00,,2025-05-16 22:00:00
2025-05-17,土,22:00:00,102.0,2025-05-17 22:00:00
2025-05-18,日,22:00:00,81.0,2025-05-18 22:00:00
2025-05-19,月,22:00:00,75.0,2025-05-19 22:00:00
2025-05-20,火,22:00:00,92.0,2025-05-20 22:00:00
2025-05-21,水,22:00:00,88.0,2025-05-21 22:00:00
2025-05-22,木,22:00:00,83.0,2025-05-22 22:00:00
2025-05-23,金,22:00:00,95.0,2025-05-23 22:00:00
2025-05-24,土,22:00:00,108.0,2025-05-24 22:00:00
2025-05-25,日,22:00:00,105.0,2025-05-25 22:00:00
2025-05-26,月,22:00:00,66.0,2025-05-26 22:00:00
2025-05-27,火,22:00:00,65.0,2025-05-27 22:00:00
2025-05-28,水,22:00:00,63.0,2025-05-28 22:00:00
2025-05-29,木,22:00:00,72.0,2025-05-29 22:00:00
2025-05-30,金,22:00:00,122.0,2025-05-30 22:00:00
2025-05-31,土,22:00:00,104.0,2025-05-31 22:00:00
2025-06-01,日,22:00:00,98.0,2025-06-01 22:00:00
2025-06-02,月,22:00:00,85.0,2025-06-02 22:00:00
2025-06-04,水,22:00:00,117.0,2025-06-04 22:00:00
2025-06-05,木,22:00:00,133.0,2025-06-05 22:00:00
2025-06-06,金,22:00:00,96.0,2025-06-06 22:00:00
2025-06-07,土,22:00:00,95.0,2025-06-07 22:00:00
2025-06-08,日,22:00:00,59.0,2025-06-08 22:00:00
2025-06-09,月,22:00:00,60.0,2025-06-09 22:00:00
2025-06-10,火,22:00:00,63.0,2025-06-10 22:00:00
2025-06-11,水,22:00:00,90.0,2025-06-11 22:00:00
2025-06-12,木,22:00:00,59.0,2025-06-12 22:00:00
2025-06-13,金,22:00:00,122.0,2025-06-13 22:00:00
2025-06-14,土,22:00:00,92.0,2025-06-14 22:00:00
2025-06-15,日,22:00:00,92.0,2025-06-15 22:00:00
2025-06-17,火,22:00:00,122.0,2025-06-17 22:00:00
2025-06-18,水,22:00:00,77.0,2025-06-18 22:00:00
2025-06-19,木,22:00:00,71.0,2025-06-19 22:00:00
2025-06-20,金,22:00:00,101.0,2025-06-20 22:00:00
2025-06-21,土,22:00:00,109.0,2025-06-21 22:00:00
2025-06-22,日,22:00:00,72.0,2025-06-22 22:00:00
2025-06-23,月,22:00:00,72.0,2025-06-23 22:00:00
2025-06-24,火,22:00:00,63.0,2025-06-24 22:00:00
2025-06-25,水,22:00:00,101.0,2025-06-25 22:00:00
2025-06-26,木,22:00:00,73.0,2025-06-26 22:00:00
2025-06-27,金,22:00:00,96.0,2025-06-27 22:00:00
2025-06-28,土,22:00:00,107.0,2025-06-28 22:00:00
2025-06-29,日,22:00:00,55.0,2025-06-29 22:00:00
2025-06-30,月,22:00:00,76.0,2025-06-30 22:00:00
2025-07-01,火,22:00:00,80.0,2025-07-01 22:00:00
2025-07-02,水,22:00:00,74.0,2025-07-02 22:00:00
2025-07-03,木,22:00:00,69.0,2025-07-03 22:00:00
2025-07-04,金,22:00:00,70.0,2025-07-04 22:00:00
