ì˙ït,ójì˙_x,ë‰îÑè„çáåv,ë‰îÑè„,ë‰ëeóòçáåv,ë‰ëeóò,ë≈çû,ëçë≈çû,óòâvó¶,óLå¯S,ì¸è‹S1,BA,MY,èoã ó¶,ãqëÿó¶,ã íPâø,ã óò,äÑêî,èüó¶,åiïiäzïΩãœ,ë‰êî,å≥ÉtÉ@ÉCÉã,ójì˙_y,ïΩãœãCâ∑,ç≈çÇãCâ∑,ç≈í·ãCâ∑,ì˙è∆éûä‘(éûä‘),ïΩãœåªínãCà≥(hPa),ç≈ëÂïóë¨(m/s),ç≈ëÂïóë¨(m/s).2,ïΩãœïóë¨(m/s),ç~êÖó 
2024/7/17,êÖ,10001000,17243,2350289,4052,19900,11541970,0.235,5.63,5.87,84.62,10606,0.9294,1.5218,0.866,0.204,8.3,0.3483,14307,580,2024,êÖ,28.5,33.6,23.5,11.4,1011.8,5.7,ìåìÏìå,2.5,0
2024/7/18,ñÿ,10266000,17700,1259351,2171,21344,12379250,0.1227,5.63,5.87,84.71,11286,0.9642,1.5586,0.829,0.102,9.11,0.3569,16120,580,2024,ñÿ,28.4,34.7,23.7,3,1009.5,5.8,êºìÏêº,2.3,2.5
2024/7/19,ã‡,13397500,23099,2976831,5132,26884,15592690,0.2222,5.73,6.01,84.95,13165,0.9574,1.662,0.859,0.191,8.88,0.3776,20520,580,2024,ã‡,31.3,35.8,26.3,12.5,1008.8,9.4,êº,3.9,0
2024/7/20,ìy,13783800,23765,3237865,5583,27674,16050870,0.2349,5.72,6,85.02,13774,0.9418,1.6846,0.859,0.202,8.46,0.369,20105,580,2024,ìy,32.2,37,27.3,13.4,1010.2,6.5,ìÏêº,3.7,0
2024/7/21,ì˙,9659200,16654,1041247,1795,20741,12029690,0.1078,5.64,5.9,84.46,10715,0.9733,1.6009,0.803,0.087,9.31,0.4,15509,580,2024,ì˙,32.2,37.3,27.4,11.7,1009.9,5.2,ìåìÏìå,3.1,0
2024/7/22,åé,13282500,22901,938796,1619,26690,15480050,0.0707,5.64,5.9,84.79,13368,0.9911,1.6182,0.858,0.061,9.77,0.4448,22380,580,2024,åé,31.5,36.2,27.9,11.1,1009.2,6.6,ìÏìå),2.9,0
2024/7/24,êÖ,10616900,18305,1214611,2094,22132,12836340,0.1144,5.75,6.03,85.27,11696,0.968,1.6305,0.827,0.095,9.17,0.3914,16792,580,2024,êÖ,30,33.7,26.6,9.7,1006.4,5.7,ìÏìå,2.5,0
2024/7/25,ñÿ,9913600,17092,1352705,2332,20553,11920580,0.1364,5.71,5.98,84.89,10805,0.9846,1.6293,0.832,0.113,9.59,0.4069,16400,580,2024,ñÿ,28.2,32.4,26,7.4,1007.9,5.6,ìåìÏìå,2.5,10
2024/7/26,ã‡,12279000,21171,610551,1053,25869,15004210,0.0497,5.74,6,85.08,13248,1.0006,1.6992,0.818,0.041,10.02,0.4345,21206,580,2024,ã‡,28.3,31.6,25.9,2.8,1012.8,5.3,ìÏìå,2.5,11.5
2024/7/27,ìy,12816900,22098,2374599,4094,26139,15160620,0.1853,5.72,6,85.11,13079,0.9617,1.6388,0.845,0.157,9.01,0.3845,19900,580,2024,ìy,28.7,32,25.9,6.4,1016.9,4.7,ìÏìå,2.1,9.5
2024/7/28,ì˙,10388300,17911,2593503,4472,20567,11928880,0.2497,5.64,5.88,84.83,10367,0.9476,1.6249,0.871,0.217,8.64,0.369,15470,580,2024,ì˙,30.3,34.7,25.5,13,1014,4.8,ìåìÏìå,2.4,0
2024/7/29,åé,9024800,15560,1253464,2161,18915,10970950,0.1389,5.65,5.91,84.99,9857,0.9761,1.6041,0.823,0.114,9.38,0.3879,14601,580,2024,åé,30.3,35.4,26.9,13.2,1009.2,5.6,ìåìÏìå,3.1,0
2024/7/30,âŒ,10195600,17579,1540175,2655,20177,11702810,0.1511,5.64,5.89,84.92,10812,0.9704,1.6048,0.871,0.132,9.24,0.369,16249,580,2024,âŒ,31.1,38.2,26.1,13.4,1005.7,6.7,êº,3.4,0
2024/7/31,êÖ,8913800,15369,1152066,1986,18900,10961900,0.1292,5.63,5.88,84.64,10165,0.9867,1.5938,0.813,0.105,9.66,0.4224,14839,580,2024,êÖ,29.8,34.4,26.3,13.3,1005.8,6.6,ìåìÏìå,3.1,0
2024/8/1,ñÿ,10356200,17856,2183311,3764,22025,12774530,0.2108,5.63,5.86,84.78,10779,0.9524,1.5847,0.811,0.171,8.79,0.3534,15702,580,2024,ñÿ,30,33.6,26.7,13,1004.8,5.2,ìåìÏìå,2.6,0
2024/8/2,ã‡,12162000,20969,2597371,4478,24855,14416010,0.2136,5.68,5.94,84.73,12290,0.9455,1.6462,0.844,0.18,8.59,0.3741,18008,580,2024,ã‡,30.2,33.9,27.2,10,1004.8,6.5,ìåìÏìå,2.9,0
2024/8/3,ìy,12421500,21416,1225231,2112,25192,14611070,0.0986,5.7,5.97,85.37,13330,0.9738,1.6945,0.85,0.084,9.3,0.3931,19928,580,2024,ìy,30.4,33.6,27.4,11.1,1006.2,4.5,ñkêº,2.7,0
2024/8/4,ì˙,10189400,17568,1522537,2625,21908,12706820,0.1494,5.64,5.88,84.44,11124,0.9781,1.6264,0.802,0.12,9.43,0.3897,16561,580,2024,ì˙,30.6,35.2,27,10.5,1006.2,4.9,ìåìÏìå,2.3,0
2024/8/5,åé,14685100,25319,3075463,5303,28382,16461290,0.2094,5.63,5.88,84.8,13621,0.9527,1.5931,0.892,0.187,8.81,0.4,22304,580,2024,åé,30.1,34.3,26,12,1005.6,4.8,ìåìÏìå,2.5,0
2024/8/7,êÖ,9018300,15549,1599551,2758,19498,11309010,0.1774,5.82,6.12,84.62,9952,0.971,1.6131,0.797,0.141,9.24,0.3845,14369,580,2024,êÖ,29.8,33.9,26.5,12.1,1003.4,4.8,ìåìÏìå,2.8,0
2024/8/8,ñÿ,9420300,16242,1989358,3430,18520,10741860,0.2112,5.75,6.03,84.59,10010,0.9633,1.5601,0.877,0.185,9.09,0.35,14765,580,2024,ñÿ,30,34.5,27,8.6,1002.4,5.6,ìå,3.2,0
2024/8/9,ã‡,11827200,20392,760708,1312,24595,14265360,0.0643,5.72,5.99,84.54,13198,1.0067,1.6712,0.829,0.053,10.18,0.4379,20753,580,2024,ã‡,29.7,34.9,25.9,10.1,1001.5,6,ìåìÏìå,3.2,0
2024/8/10,ìy,11523300,19868,234437,404,24449,14180300,0.0203,5.74,6,84.66,13248,0.9822,1.6624,0.813,0.017,9.53,0.4328,18937,580,2024,ìy,29.8,33.8,25.6,10.8,1000.7,5.6,ìåìÏìå,3.1,0
2024/8/11,ì˙,11777200,20306,1696190,2924,23998,13918570,0.144,5.72,5.99,84.89,12704,0.9819,1.6541,0.846,0.122,9.53,0.4086,19346,580,2024,ì˙,30.1,34.4,25.8,11.5,1000.2,6.1,ìåìÏìå,2.9,0
2024/8/12,åé,11924700,20560,2636110,4545,23204,13458170,0.2211,5.67,5.93,84.76,12001,0.9432,1.5997,0.886,0.196,8.58,0.3862,17648,580,2024,åé,29.8,33.6,26.3,9,1001.4,6.1,ìåìÏìå,2.9,0
2024/8/13,âŒ,11741100,20243,760228,1311,24361,14129180,0.0647,5.66,5.92,84.89,13010,0.9807,1.6637,0.831,0.054,9.5,0.4138,19223,580,2024,âŒ,29.5,34,25.6,11.5,1004.5,5.3,ìå,2.7,0
2024/8/14,êÖ,12818500,22101,2817241,4857,26143,15162930,0.2198,5.63,5.89,84.31,12859,0.9422,1.6273,0.845,0.186,8.52,0.3672,18827,580,2024,êÖ,29.4,33.6,24.8,11.3,1005.4,5.8,ìå,2.9,0
2024/8/15,ñÿ,11084600,19111,1583491,2730,24920,14453750,0.1429,5.64,5.89,84.33,12222,0.963,1.6285,0.767,0.11,9.04,0.3793,17282,580,2024,ñÿ,29.8,35.1,25.2,12.5,1004.7,5,ìåìÏìå,2.7,0
2024/8/16,ã‡,12806800,22081,1939351,3344,26792,15539590,0.1514,5.67,5.93,84.4,13265,0.9582,1.6063,0.824,0.125,8.94,0.3914,19737,580,2024,ã‡,30.8,35.8,26.4,10,1004.7,5.3,ìÏìå,2.8,0
2024/8/17,ìy,13409200,23119,3025054,5216,27507,15954090,0.2256,5.67,5.92,84.56,13265,0.9455,1.6747,0.84,0.19,8.56,0.3862,19789,580,2024,ìy,29.5,34.8,26.3,7.6,1006.9,5.6,ìåìÏìå,2.9,0
2024/8/18,ì˙,10577400,18237,2491177,4295,21888,12695170,0.2355,5.67,5.91,84.23,11181,0.9518,1.5676,0.833,0.196,8.79,0.3793,16033,580,2024,ì˙,29.4,34,25.4,8.2,1007.8,5.8,ìå,3.2,0.5
2024/8/19,åé,14385500,24803,1704062,2938,27793,16119670,0.1185,5.78,5.97,84.38,13683,0.9702,1.5737,0.892,0.106,9.26,0.419,22958,580,2024,åé,27,30.6,25.3,0,1008.9,4.7,ìÏ,2.2,111.5
2024/8/20,âŒ,9396700,16201,1267032,2185,20849,12092350,0.1348,5.72,5.93,84.27,10512,0.9714,1.5982,0.777,0.105,9.26,0.3724,15002,580,2024,âŒ,29,33.6,25.1,10.2,1011.8,6.8,ìÏìå,2.7,0
2024/8/22,ñÿ,10301500,17761,2700703,4656,22461,13027450,0.2622,5.69,5.89,84.36,10717,0.9294,1.585,0.791,0.207,8.21,0.3431,14584,580,2024,ñÿ,29.5,33,25.7,9.6,1009.3,6.5,ìÏìå,3,0
2024/8/23,ã‡,14385100,24802,3420207,5897,29746,17252540,0.2378,5.76,5.94,84.36,14095,0.9511,1.6901,0.834,0.198,8.69,0.3897,21565,580,2024,ã‡,29.2,33.4,25.4,9.6,1009.4,6.9,ìÏìå,2.7,0
2024/8/24,ìy,14023500,24178,2916718,5029,29430,17069240,0.208,5.73,5.94,84.23,14081,0.9623,1.7034,0.822,0.171,8.98,0.4138,21718,580,2024,ìy,29.3,33.5,25.9,10.8,1009.7,6,ìåìÏìå,2.8,0
2024/8/25,ì˙,9139000,15757,2090676,3605,19466,11290120,0.2288,5.69,5.85,84.43,10205,0.9559,1.5904,0.809,0.185,8.88,0.369,13989,580,2024,ì˙,29.2,33.3,25.2,11.9,1008,5.3,ìå,2.6,0
2024/8/26,åé,9386600,16184,1804006,3110,19228,11151990,0.1922,5.7,5.86,84.55,10338,0.9785,1.583,0.842,0.162,9.45,0.4138,15296,580,2024,åé,27.6,32.5,24.6,7,1005.1,8.4,ñkìå,3.8,41.5
2024/8/27,âŒ,4358000,7514,748707,1291,8652,5018180,0.1718,5.72,6,84.66,5755,0.9633,1.5702,0.868,0.149,9.1,0.2931,6834,580,2024,âŒ,28.4,31.8,25,6.4,1002.7,10.8,ìåìÏìå,5.2,27
2024/8/28,êÖ,12003400,20696,2681671,4624,23804,13806420,0.2234,5.72,5.99,84.39,11953,0.9369,1.6002,0.869,0.194,8.42,0.3759,17421,580,2024,êÖ,26.8,28.2,23.8,0,999.9,16.8,ìåìÏìå,8.5,214
2024/8/30,ã‡,12168000,20979,2139399,3689,26771,15527250,0.1758,5.71,5.98,84.42,13045,0.9424,1.6733,0.784,0.138,8.48,0.3776,17781,580,2024,ã‡,28,31,26.7,0.8,995.5,10.9,êº,7,5
2024/8/31,ìy,13167100,22702,2512912,4333,27097,15716400,0.1908,5.71,5.98,84.43,13555,0.9637,1.7093,0.838,0.16,9.02,0.4138,20476,580,2024,ìy,29.9,35.9,25.4,11.1,1001.9,8.6,êºìÏêº,4.8,0
2024/9/1,ì˙,10180900,17553,2256940,3891,22249,12904370,0.2217,5.7,5.95,84.39,10820,0.942,1.5945,0.789,0.175,8.53,0.3655,14970,580,2024,ì˙,27.6,32.4,23.9,10.9,1005.1,6.5,ìå,2.8,0
2024/9/2,åé,11968200,20635,2636465,4546,23890,13856280,0.2203,5.71,5.97,84.56,11936,0.9568,1.5635,0.864,0.19,8.92,0.381,18412,580,2024,åé,27.4,31.6,23.2,10,1007.3,5.9,ìÏìå,2.4,0
2024/9/4,êÖ,10157100,17512,979977,1690,22514,13058060,0.0965,5.77,6.07,84.58,11345,0.9717,1.6302,0.778,0.075,9.26,0.3983,16213,580,2024,êÖ,26.7,30.6,23,10.8,1007.2,4.5,ìå,2.5,0
2024/9/5,ñÿ,9650200,16638,1686423,2908,21711,12592110,0.1748,5.73,6.02,84.54,10906,0.9461,1.5982,0.766,0.134,8.62,0.3724,14335,580,2024,ñÿ,26.6,31,22.4,9.8,1007.4,6.4,ìå,2.9,0
2024/9/6,ã‡,12472400,21504,2474486,4266,26197,15194360,0.1984,5.75,6.02,84.59,12786,0.9621,1.6722,0.821,0.163,9,0.3655,19359,580,2024,ã‡,27,31.1,22.6,11.6,1010.2,4.4,ìåìÏìå,2.5,0
2024/9/7,ìy,12302200,21211,2330517,4018,26083,15128250,0.1894,5.71,6.01,84.52,13022,0.9579,1.6661,0.813,0.154,8.89,0.3655,18859,580,2024,ìy,27.2,31.7,23.2,11.2,1012.5,4.8,ìåìÏìå,2.5,0
2024/9/8,ì˙,9179600,15827,1905262,3285,19530,11327450,0.2076,5.64,5.92,84.44,10259,0.9467,1.5964,0.81,0.168,8.64,0.3483,13679,580,2024,ì˙,27.3,31.7,23.4,12.1,1011.5,5.3,ìå,2.7,0
2024/9/9,åé,9843800,16972,1759443,3034,20175,11701510,0.1787,5.69,5.95,84.24,10743,0.9411,1.5382,0.841,0.15,8.57,0.35,14545,580,2024,åé,26.7,31.5,21.4,8.5,1010.5,7.6,ñkìå,4.4,8
2024/9/10,âŒ,8468800,14601,1165709,2010,18311,10620500,0.1376,5.68,5.94,84.29,9960,0.9591,1.5821,0.797,0.11,8.97,0.3707,13095,580,2024,âŒ,27.8,31.2,25.8,2.7,1011.8,6.8,ìåñkìå,3.7,7.5
2024/9/11,êÖ,8485900,14631,677693,1168,18685,10837130,0.0799,5.69,5.95,84.39,10075,0.9971,1.6094,0.783,0.063,9.92,0.4121,14520,580,2024,êÖ,28.6,31.8,26.2,5.1,1015.1,5.4,ìå,2.9,7.5
2024/9/12,ñÿ,9090400,15673,578916,998,19459,11286030,0.0637,5.66,5.93,84.63,10713,0.9916,1.5921,0.805,0.051,9.79,0.3707,15342,580,2024,ñÿ,28,32.3,24.6,10.1,1013.4,5.3,ìå,2.6,0
2024/9/13,ã‡,13187000,22736,1796528,3097,28214,16364310,0.1362,5.71,5.99,84.42,13982,0.9889,1.7058,0.806,0.11,9.7,0.4241,22053,580,2024,ã‡,27.9,31.7,24.1,8,1008.2,7,ñkìå,3.5,0
2024/9/14,ìy,13276300,22890,2251048,3881,27788,16117090,0.1696,5.71,5.99,84.37,13561,0.9536,1.6818,0.824,0.14,8.78,0.4017,20087,580,2024,ìy,28,31.5,26,2.6,1004.3,8.6,ìåñkìå,5.1,15
2024/9/15,ì˙,11500500,19828,1856905,3202,24815,14392670,0.1615,5.72,5.98,84.48,12552,0.9629,1.6756,0.799,0.129,9.02,0.3776,17889,580,2024,ì˙,28.5,30.8,25.7,2.8,1006.9,7.1,ìå,4.2,25
2024/9/16,åé,12644400,21801,2512799,4332,24573,14252460,0.1987,5.64,5.9,84.14,12636,0.955,1.5227,0.887,0.176,8.92,0.3776,19438,580,2024,åé,29,32.2,27.3,6.6,1012.6,5.9,ìå,3.3,2.5
2024/9/17,âŒ,10015600,17268,872788,1505,21555,12501760,0.0871,5.79,6.06,84.48,11589,1.0055,1.6127,0.801,0.07,10.14,0.4172,17514,580,2024,âŒ,28.1,31.8,25.5,6.9,1013.3,6.2,ìåñkìå,3.1,1
2024/9/18,êÖ,9130500,15742,1408581,2429,20219,11727160,0.1543,5.78,6.06,84.38,10346,0.9743,1.6324,0.779,0.12,9.32,0.4052,14676,580,2024,êÖ,28.2,32.3,24.8,4,1013.4,6.2,ìåñkìå,3.4,17
2024/9/20,ã‡,11862000,20452,1936210,3338,25442,14756410,0.1632,5.75,6.04,85.19,13145,0.9757,1.6827,0.804,0.131,9.35,0.4207,19129,580,2024,ã‡,28.8,32.3,25.8,7.7,1012.9,7,ìÏìå,2.9,18
2024/9/21,ìy,11855800,20441,980538,1691,26938,15624020,0.0827,5.79,6.08,84.56,13707,1.0014,1.7769,0.759,0.063,10.04,0.4138,20519,580,2024,ìy,28.5,33.2,24.2,6.3,1008.7,4.9,êº,2.2,0
2024/9/22,ì˙,12827000,22116,1988402,3428,26203,15197610,0.155,5.74,6.03,84.49,13482,0.9686,1.6441,0.844,0.131,9.19,0.3931,20315,580,2024,ì˙,26.4,29.7,24.5,0,1006.3,6.7,ìÏìÏêº,2.2,118
2024/9/23,åé,7942400,13694,693899,1196,17059,9893950,0.0874,5.68,5.93,84.55,9437,0.987,1.5844,0.803,0.07,9.67,0.381,13242,580,2024,åé,24.2,27.6,20.9,0.3,1010.5,6,ñkìå,3.1,2
2024/9/24,âŒ,9473800,16334,1846644,3184,20002,11601260,0.1949,5.65,5.94,84.67,10683,0.9468,1.5743,0.817,0.159,8.67,0.3672,14169,580,2024,âŒ,23.9,29.2,20.2,5.6,1011.5,6.8,ñkñkìå,3.6,65
2024/9/25,êÖ,8839800,15241,1315552,2268,17754,10297550,0.1488,5.7,6.07,84.61,10056,0.9683,1.5697,0.858,0.128,9.21,0.3724,14039,580,2024,êÖ,26.1,29.8,23.2,2.3,1011,8,ìå,4.5,12.5
2024/9/26,ñÿ,9015300,15544,1375625,2372,18023,10453420,0.1526,5.68,6.02,84.6,10316,0.9695,1.5697,0.862,0.132,9.24,0.3707,14365,580,2024,ñÿ,25,29.1,20.8,11.2,1009.6,7.1,ìåñkìå,3.2,0
2024/9/27,ã‡,12356100,21304,2472981,4264,24666,14306380,0.2001,5.67,5.95,84.76,12803,0.9692,1.6298,0.864,0.173,9.21,0.3966,19625,580,2024,ã‡,25.9,31.3,20.5,8.9,1007.9,5.6,ìå,2.8,0
2024/9/28,ìy,12466500,21494,3420764,5898,25120,14569520,0.2744,5.71,5.97,84.68,12789,0.9328,1.6844,0.856,0.235,8.25,0.3638,17722,580,2024,ìy,26.3,29.3,23.6,1.7,1011.3,5,ìåñkìå,2.4,0
2024/9/29,ì˙,8998800,15515,1309340,2257,19056,11052230,0.1455,5.67,5.94,84.52,10234,0.9534,1.5678,0.814,0.118,8.84,0.381,13720,580,2024,ì˙,25.3,29.8,22.8,4.9,1014.3,7.7,ìå,2.4,0
2024/9/30,åé,8729200,15050,1877149,3236,16957,9835190,0.215,5.64,5.88,84.14,9323,0.9549,1.5504,0.888,0.191,8.89,0.3741,13383,580,2024,åé,25,29.3,21.8,5,1012.6,6.3,ñkìå,2.7,9.5
2024/10/1,âŒ,8685100,14974,2435371,4199,17946,10408420,0.2804,5.6,5.84,84.27,9615,0.9138,1.5746,0.834,0.234,7.86,0.3155,11777,580,2024,âŒ,26.3,33.3,21.2,10.8,1008.9,5.6,êº,2.8,0
2024/10/2,êÖ,8397100,14478,1248342,2152,18030,10457650,0.1487,5.65,5.86,84.22,9700,0.9768,1.5925,0.803,0.119,9.41,0.3707,13617,580,2024,êÖ,24.1,29,21.4,1.1,1009.3,6.4,ñkìå,2.5,18.5
2024/10/3,ñÿ,8834700,15232,1234326,2128,19496,11307780,0.1397,5.62,5.84,84.18,10351,0.9541,1.5843,0.781,0.109,8.83,0.3655,13456,580,2024,ñÿ,23.5,26.5,20.9,0.1,1012.7,3.8,ìåìÏìå,1.6,14
2024/10/4,ã‡,12372900,21333,2968031,5117,25437,14753310,0.2399,5.65,5.89,84.45,12824,0.9482,1.6422,0.839,0.201,8.67,0.3879,18495,580,2024,ã‡,21.9,23.7,20.4,0,1017.1,5.7,ñkìå,1.9,20
2024/10/5,ìy,10985400,18940,1663020,2867,23525,13644210,0.1514,5.63,5.87,84.52,12454,0.9715,1.6783,0.805,0.122,9.25,0.3948,17512,580,2024,ìy,23,26.5,19.7,0.1,1017.5,4.2,ìåñkìå,2.1,2.5
2024/10/6,ì˙,8930300,15397,1387944,2393,18257,10589300,0.1554,5.61,5.86,84.32,9872,0.9385,1.5645,0.843,0.131,8.48,0.3724,13051,580,2024,ì˙,24.8,29.2,22.8,2.7,1015.6,4.2,ìå,1.9,4
2024/10/7,åé,12131800,20917,2371276,4088,24103,13979730,0.1955,5.69,5.96,85.45,12009,0.9562,1.5767,0.868,0.17,8.9,0.3948,18616,580,2024,åé,25.1,28.8,22.4,3.6,1011.3,4.7,êºñkêº,2.2,5.5
2024/10/8,âŒ,8286900,14288,930086,1604,17290,10028480,0.1122,5.61,5.85,85.46,9597,0.9715,1.5596,0.826,0.093,9.28,0.3724,13264,580,2024,âŒ,23.4,27.9,20.4,2.2,1008.7,6,ìåìÏìå,2.4,10
2024/10/10,ñÿ,8326100,14355,2118677,3653,17508,10154690,0.2545,5.59,5.82,85.57,9420,0.9505,1.5618,0.82,0.209,8.76,0.3466,12572,580,2024,ñÿ,21.7,26.9,16.7,11,1009.9,4.7,ìå,2.5,0
2024/10/11,ã‡,10426400,17977,2289557,3948,21821,12655960,0.2196,5.65,5.91,85.41,11200,0.9491,1.6248,0.824,0.181,8.7,0.3603,15633,580,2024,ã‡,21.6,26.8,18.1,7.8,1013.8,4.6,ìå,2.4,0
2024/10/12,ìy,11632600,20056,3384082,5835,24944,14467240,0.2909,5.68,5.93,85.43,12115,0.9166,1.6767,0.804,0.234,7.81,0.3466,15668,580,2024,ìy,21,26.8,15.9,10.3,1018.5,5,ìå,2.7,0
2024/10/13,ì˙,11182975,19281,2052160,3538,23235,13476300,0.1835,5.69,5.94,85.16,12078,0.9497,1.6475,0.83,0.152,8.7,0.3948,16766,580,2024,ì˙,21.5,27.4,15.4,10.9,1019.4,6.1,ñkìå,3.3,9
2024/10/14,åé,7700200,13276,1182753,2039,17672,10249720,0.1536,5.61,5.85,85.18,9449,0.9694,1.5955,0.751,0.115,9.21,0.3466,12223,580,2024,åé,23.2,29.2,20,3.3,1018.1,6.9,ìåìÏìå,3.2,77
2024/10/15,âŒ,8293100,14298,1283125,2212,18228,10572500,0.1547,5.6,5.82,85.22,9323,0.9536,1.5502,0.784,0.121,8.83,0.3552,12633,580,2024,âŒ,24.3,28.2,21.2,1.3,1017,6.3,ìå,2.7,1.5
2024/10/16,êÖ,8521100,14692,1931366,3330,18178,10543030,0.2267,5.63,5.85,85.1,9238,0.9362,1.5693,0.808,0.183,8.39,0.3397,12326,580,2024,êÖ,23.8,25.5,22.5,0,1017.2,4.3,ñkìå,1.7,3.5
2024/10/17,ñÿ,8227800,14186,1484388,2559,17616,10217300,0.1804,5.59,5.8,85.32,9042,0.957,1.5619,0.805,0.145,8.91,0.3379,12643,580,2024,ñÿ,23.4,27.1,21.8,0.2,1018.1,6.7,ñkìå,3,8
2024/10/18,ã‡,11841500,20416,2608673,4498,25714,14914120,0.2203,5.67,5.92,85.08,12118,0.9538,1.6528,0.794,0.175,8.78,0.3655,17935,580,2024,ã‡,24.2,28.6,21.8,1.8,1016.5,4.2,ìå,1.8,2.5
2024/10/19,ìy,11288500,19463,1975807,3407,24851,14413690,0.175,5.69,5.93,85.31,12326,0.9587,1.6784,0.783,0.137,8.9,0.3966,17327,580,2024,ìy,24.4,30.5,20.9,4.7,1013.3,5.9,êºìÏêº,2.3,1.5
2024/10/20,ì˙,9290000,16017,2455182,4233,20238,11738230,0.2643,5.61,5.83,85.23,10296,0.9344,1.5886,0.791,0.209,8.33,0.3138,13344,580,2024,ì˙,21.3,23.8,19.5,4.7,1020.2,8.5,ìåñkìå,4.8,0
2024/10/21,åé,12858200,22169,2252202,3883,26074,15123020,0.1752,5.7,5.97,85.17,12797,0.9528,1.5496,0.85,0.149,8.85,0.3914,19610,580,2024,åé,22.2,25,19.3,0,1020.7,8,ìå,4.3,86
2024/10/23,êÖ,8959000,15447,1708230,2945,19861,11519150,0.1907,5.65,5.88,85.09,10104,0.9611,1.6001,0.778,0.148,8.99,0.3638,13893,580,2024,êÖ,24.5,29.6,20.9,4.4,1011.8,6.3,êº,2.9,0
2024/10/24,ñÿ,9562300,16487,2899429,4999,19656,11400210,0.3032,5.68,5.91,85.04,9700,0.8998,1.5503,0.839,0.254,7.53,0.3103,12422,580,2024,ñÿ,19.8,21.5,17.6,0,1015.6,3.9,êºñkêº,1.3,7.5
2024/10/25,ã‡,11130000,19190,1739139,2999,23805,13806710,0.1563,5.71,5.95,85.38,11760,0.967,1.6731,0.806,0.126,9.12,0.4,17505,580,2024,ã‡,20.7,23.8,17.8,0,1019.1,4,ñkìå,1.7,3.5
2024/10/26,ìy,13040900,22484,1866661,3218,26160,15172520,0.1431,5.8,6.1,85.35,12952,0.9724,1.6669,0.86,0.123,9.27,0.4207,20853,580,2024,ìy,22.1,24.7,20.2,0,1016.7,4.5,ñkìå,2.1,7.5
2024/10/27,ì˙,8817600,15203,1967581,3392,18267,10594900,0.2231,5.62,5.86,84.95,9454,0.9374,1.539,0.832,0.186,8.45,0.3328,12851,580,2024,ì˙,23.1,26.4,20.8,0.3,1010.3,4.7,ñkìå,1.8,0.5
2024/10/28,åé,6859900,11827,1224967,2112,14739,8548540,0.1786,5.58,5.83,85.12,8073,0.9412,1.5593,0.802,0.143,8.53,0.3328,10087,580,2024,åé,21.5,23.5,20.1,0.3,1008.1,4.7,ñkìå,1.7,3
2024/10/29,âŒ,7305700,12596,908032,1566,16113,9345300,0.1243,5.62,5.84,85.04,8948,0.986,1.591,0.782,0.097,9.64,0.3621,12144,580,2024,âŒ,20.3,21.8,18.8,0,1012.4,2.8,ñkìå,1.3,0.5
2024/10/30,êÖ,7387200,12737,1188882,2050,15512,8997130,0.1609,5.61,5.86,85.25,8577,0.9676,1.5466,0.821,0.132,9.2,0.3534,11717,580,2024,êÖ,21.3,25.2,17.5,6.7,1015.4,5.6,ìåñkìå,2.8,0
2024/10/31,ñÿ,8629700,14879,2126808,3667,18558,10763760,0.2465,5.63,5.88,84.91,9307,0.937,1.5887,0.802,0.198,8.4,0.3379,12493,580,2024,ñÿ,19.7,23.8,15.9,0.6,1019.7,4.4,ñkìå,2.1,0
2024/11/1,ã‡,10425600,17975,729904,1258,22819,13235230,0.07,5.63,5.89,85.15,11941,0.9799,1.6303,0.788,0.055,9.48,0.4,17035,580,2024,ã‡,21.8,25,19.2,0,1015.5,3.1,êºñkêº,1.4,0.5
2024/11/2,ìy,10571500,18227,1728552,2980,23851,13833780,0.1635,5.69,5.94,85.03,11688,0.9648,1.6768,0.764,0.125,9.06,0.3879,16510,580,2024,ìy,24.2,31,19.8,2.8,1007.3,12,êºìÏêº,3.6,8
2024/11/3,ì˙,9702200,16728,1751122,3019,20789,12057830,0.1805,5.66,5.89,85.09,11002,0.9588,1.6009,0.805,0.145,8.95,0.381,14976,580,2024,ì˙,19.9,25.2,15.2,10.4,1017,6.3,ìåñkìå,3,0
2024/11/4,åé,13523300,23316,2326233,4011,26799,15543210,0.172,5.71,5.96,85.29,13321,0.9649,1.5812,0.87,0.15,9.12,0.4103,21265,580,2024,åé,19.6,25.7,14.1,3.1,1017.4,4.6,êºñkêº,2.6,0
2024/11/5,âŒ,8181200,14106,1832321,3159,16859,9778150,0.224,5.65,5.87,85.08,9309,0.9629,1.5577,0.837,0.187,9.07,0.3448,12796,580,2024,âŒ,19.8,24.9,17.1,5,1014.6,5,êº,2.8,0
2024/11/7,ñÿ,7998000,13790,2279236,3930,17685,10257470,0.285,5.64,5.88,85.07,9159,0.9135,1.5771,0.78,0.222,7.85,0.3034,10819,580,2024,ñÿ,15,21.5,8.9,9.6,1024.3,6.8,ìåñkìå,3.2,0
2024/11/8,ã‡,11232100,19366,1528429,2635,23532,13648270,0.1361,5.67,5.92,85.63,12543,0.9863,1.6439,0.823,0.112,9.64,0.4207,18674,580,2024,ã‡,16,20.7,9.6,3.6,1024.4,5.6,ñkìå,2.8,0
